id,top_color,bottom_color,dress_type,pattern,skin_tone,body_type,fabric,accessories,occasion,recommended_outfit
856,purple,grey,Mermaid,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"purple top with grey bottom, Mermaid dress with paisley pattern"
857,purple,grey,Mermaid,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"purple top with grey bottom, Mermaid dress with floral pattern"
858,purple,grey,Mermaid,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"purple top with grey bottom, Mermaid dress with polka dots pattern"
859,purple,grey,Maxi,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",office,"purple top with grey bottom, Maxi dress with paisley pattern"
860,purple,grey,Maxi,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"purple top with grey bottom, Maxi dress with floral pattern"
861,purple,grey,Maxi,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",party,"purple top with grey bottom, Maxi dress with polka dots pattern"
862,purple,grey,Ballgown,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"purple top with grey bottom, Ballgown dress with paisley pattern"
863,purple,grey,Ballgown,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"purple top with grey bottom, Ballgown dress with floral pattern"
864,purple,grey,Ballgown,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"purple top with grey bottom, Ballgown dress with polka dots pattern"
865,lavender,white,Mermaid,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",office,"lavender top with white bottom, Mermaid dress with paisley pattern"
866,lavender,white,Mermaid,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"lavender top with white bottom, Mermaid dress with floral pattern"
867,lavender,white,Mermaid,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",party,"lavender top with white bottom, Mermaid dress with polka dots pattern"
868,lavender,white,Maxi,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"lavender top with white bottom, Maxi dress with paisley pattern"
869,lavender,white,Maxi,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"lavender top with white bottom, Maxi dress with floral pattern"
870,lavender,white,Maxi,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"lavender top with white bottom, Maxi dress with polka dots pattern"
871,lavender,white,Ballgown,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",office,"lavender top with white bottom, Ballgown dress with paisley pattern"
872,lavender,white,Ballgown,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"lavender top with white bottom, Ballgown dress with floral pattern"
873,lavender,white,Ballgown,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",party,"lavender top with white bottom, Ballgown dress with polka dots pattern"
874,lavender,beige,Mermaid,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"lavender top with beige bottom, Mermaid dress with paisley pattern"
875,lavender,beige,Mermaid,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"lavender top with beige bottom, Mermaid dress with floral pattern"
876,lavender,beige,Mermaid,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"lavender top with beige bottom, Mermaid dress with polka dots pattern"
877,lavender,beige,Maxi,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",office,"lavender top with beige bottom, Maxi dress with paisley pattern"
878,lavender,beige,Maxi,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"lavender top with beige bottom, Maxi dress with floral pattern"
879,lavender,beige,Maxi,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",party,"lavender top with beige bottom, Maxi dress with polka dots pattern"
880,lavender,beige,Ballgown,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"lavender top with beige bottom, Ballgown dress with paisley pattern"
881,lavender,beige,Ballgown,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"lavender top with beige bottom, Ballgown dress with floral pattern"
882,lavender,beige,Ballgown,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"lavender top with beige bottom, Ballgown dress with polka dots pattern"
883,coral,white,Mermaid,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",office,"coral top with white bottom, Mermaid dress with paisley pattern"
884,coral,white,Mermaid,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"coral top with white bottom, Mermaid dress with floral pattern"
885,coral,white,Mermaid,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",party,"coral top with white bottom, Mermaid dress with polka dots pattern"
886,coral,white,Maxi,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"coral top with white bottom, Maxi dress with paisley pattern"
887,coral,white,Maxi,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"coral top with white bottom, Maxi dress with floral pattern"
888,coral,white,Maxi,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"coral top with white bottom, Maxi dress with polka dots pattern"
889,coral,white,Ballgown,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",office,"coral top with white bottom, Ballgown dress with paisley pattern"
890,coral,white,Ballgown,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"coral top with white bottom, Ballgown dress with floral pattern"
891,coral,white,Ballgown,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",party,"coral top with white bottom, Ballgown dress with polka dots pattern"
892,coral,denim,Mermaid,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"coral top with denim bottom, Mermaid dress with paisley pattern"
893,coral,denim,Mermaid,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"coral top with denim bottom, Mermaid dress with floral pattern"
894,coral,denim,Mermaid,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"coral top with denim bottom, Mermaid dress with polka dots pattern"
895,coral,denim,Maxi,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",office,"coral top with denim bottom, Maxi dress with paisley pattern"
896,coral,denim,Maxi,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"coral top with denim bottom, Maxi dress with floral pattern"
897,coral,denim,Maxi,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",party,"coral top with denim bottom, Maxi dress with polka dots pattern"
898,coral,denim,Ballgown,paisley,medium,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"coral top with denim bottom, Ballgown dress with paisley pattern"
899,coral,denim,Ballgown,floral,medium,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"coral top with denim bottom, Ballgown dress with floral pattern"
900,coral,denim,Ballgown,polka dots,medium,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"coral top with denim bottom, Ballgown dress with polka dots pattern"
901,red,black,A-line,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",office,"red top with black bottom, A-line dress with geometric pattern"
902,red,black,A-line,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",formal,"red top with black bottom, A-line dress with abstract pattern"
903,red,black,A-line,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",party,"red top with black bottom, A-line dress with plain pattern"
904,red,black,Bodycon,geometric,dark,hourglass,silk,"['necklace', 'bracelet']",evening,"red top with black bottom, Bodycon dress with geometric pattern"
905,red,black,Bodycon,abstract,dark,hourglass,silk,"['necklace', 'bracelet']",weekend,"red top with black bottom, Bodycon dress with abstract pattern"
906,red,black,Bodycon,plain,dark,hourglass,silk,"['necklace', 'bracelet']",casual,"red top with black bottom, Bodycon dress with plain pattern"
907,red,black,Fit-and-Flare,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",office,"red top with black bottom, Fit-and-Flare dress with geometric pattern"
908,red,black,Fit-and-Flare,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",formal,"red top with black bottom, Fit-and-Flare dress with abstract pattern"
909,red,black,Fit-and-Flare,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",party,"red top with black bottom, Fit-and-Flare dress with plain pattern"
910,red,white,A-line,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",evening,"red top with white bottom, A-line dress with geometric pattern"
911,red,white,A-line,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",weekend,"red top with white bottom, A-line dress with abstract pattern"
912,red,white,A-line,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",casual,"red top with white bottom, A-line dress with plain pattern"
913,red,white,Bodycon,geometric,dark,hourglass,silk,"['necklace', 'bracelet']",office,"red top with white bottom, Bodycon dress with geometric pattern"
914,red,white,Bodycon,abstract,dark,hourglass,silk,"['necklace', 'bracelet']",formal,"red top with white bottom, Bodycon dress with abstract pattern"
915,red,white,Bodycon,plain,dark,hourglass,silk,"['necklace', 'bracelet']",party,"red top with white bottom, Bodycon dress with plain pattern"
916,red,white,Fit-and-Flare,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",evening,"red top with white bottom, Fit-and-Flare dress with geometric pattern"
917,red,white,Fit-and-Flare,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",weekend,"red top with white bottom, Fit-and-Flare dress with abstract pattern"
918,red,white,Fit-and-Flare,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",casual,"red top with white bottom, Fit-and-Flare dress with plain pattern"
919,green,beige,A-line,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",office,"green top with beige bottom, A-line dress with geometric pattern"
920,green,beige,A-line,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",formal,"green top with beige bottom, A-line dress with abstract pattern"
921,green,beige,A-line,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",party,"green top with beige bottom, A-line dress with plain pattern"
922,green,beige,Bodycon,geometric,dark,hourglass,silk,"['necklace', 'bracelet']",evening,"green top with beige bottom, Bodycon dress with geometric pattern"
923,green,beige,Bodycon,abstract,dark,hourglass,silk,"['necklace', 'bracelet']",weekend,"green top with beige bottom, Bodycon dress with abstract pattern"
924,green,beige,Bodycon,plain,dark,hourglass,silk,"['necklace', 'bracelet']",casual,"green top with beige bottom, Bodycon dress with plain pattern"
925,green,beige,Fit-and-Flare,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",office,"green top with beige bottom, Fit-and-Flare dress with geometric pattern"
926,green,beige,Fit-and-Flare,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",formal,"green top with beige bottom, Fit-and-Flare dress with abstract pattern"
927,green,beige,Fit-and-Flare,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",party,"green top with beige bottom, Fit-and-Flare dress with plain pattern"
928,green,brown,A-line,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",evening,"green top with brown bottom, A-line dress with geometric pattern"
929,green,brown,A-line,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",weekend,"green top with brown bottom, A-line dress with abstract pattern"
930,green,brown,A-line,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",casual,"green top with brown bottom, A-line dress with plain pattern"
931,green,brown,Bodycon,geometric,dark,hourglass,silk,"['necklace', 'bracelet']",office,"green top with brown bottom, Bodycon dress with geometric pattern"
932,green,brown,Bodycon,abstract,dark,hourglass,silk,"['necklace', 'bracelet']",formal,"green top with brown bottom, Bodycon dress with abstract pattern"
933,green,brown,Bodycon,plain,dark,hourglass,silk,"['necklace', 'bracelet']",party,"green top with brown bottom, Bodycon dress with plain pattern"
934,green,brown,Fit-and-Flare,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",evening,"green top with brown bottom, Fit-and-Flare dress with geometric pattern"
935,green,brown,Fit-and-Flare,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",weekend,"green top with brown bottom, Fit-and-Flare dress with abstract pattern"
936,green,brown,Fit-and-Flare,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",casual,"green top with brown bottom, Fit-and-Flare dress with plain pattern"
937,navy,white,A-line,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",office,"navy top with white bottom, A-line dress with geometric pattern"
938,navy,white,A-line,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",formal,"navy top with white bottom, A-line dress with abstract pattern"
939,navy,white,A-line,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",party,"navy top with white bottom, A-line dress with plain pattern"
940,navy,white,Bodycon,geometric,dark,hourglass,silk,"['necklace', 'bracelet']",evening,"navy top with white bottom, Bodycon dress with geometric pattern"
941,navy,white,Bodycon,abstract,dark,hourglass,silk,"['necklace', 'bracelet']",weekend,"navy top with white bottom, Bodycon dress with abstract pattern"
942,navy,white,Bodycon,plain,dark,hourglass,silk,"['necklace', 'bracelet']",casual,"navy top with white bottom, Bodycon dress with plain pattern"
943,navy,white,Fit-and-Flare,geometric,dark,hourglass,cotton,"['necklace', 'bracelet']",office,"navy top with white bottom, Fit-and-Flare dress with geometric pattern"
944,navy,white,Fit-and-Flare,abstract,dark,hourglass,cotton,"['necklace', 'bracelet']",formal,"navy top with white bottom, Fit-and-Flare dress with abstract pattern"
945,navy,white,Fit-and-Flare,plain,dark,hourglass,cotton,"['necklace', 'bracelet']",party,"navy top with white bottom, Fit-and-Flare dress with plain pattern"
